profile_id_dummy,education_institute,degree_list
51,Indian Institute of Science (IISc),"['MTech - Systems Design, Electronics', '2006 - 2008']"
51,National Institute of Technology Surat,"['BE, Electronics', '2002 - 2006']"
51,Sainik School Bijapur,"['CBSE XII, Science', '1995 - 2002']"
