profile_id_dummy,education_institute,degree_list
85,The Ohio State University,"['M.S., Computer Science', '1992 - 1993']"
85,University of Illinois Urbana-Champaign,"['Computer Science', '1993 - 1994']"
85,"Birla Institute of Technology and Science, Pilani","['B.E. (Hons.), Computer Science', '1988 - 1992']"
