profile_id_dummy,education_institute,degree_list
44,New York University - Polytechnic School of Engineering,"['MS, Information Systems Engineering', '1996 - 1998']"
44,Pace University,"['BBA, Management Information Systems', 'Sep 1992 - Jun 1994']"
44,School # 30,['1979 - 1989']
