profile_id_dummy,education_institute,degree_list
98,Rice University,"['PhD, Computer Science', '2002 - 2007']"
98,"Indian Institute of Technology, Kharagpur","['B. Tech, Computer Science and Engineering', '1998 - 2002']"
98,National Talent Scholarship holder,['1996 - 2007']
