profile_id_dummy,education_institute,degree_list
65,Vanderbilt University - Owen Graduate School of Management,"['Mangement Leadership Program , Organizational Leadership', '2019 - 2019']"
65,Bangalore University,"['Bachelor of Engineering - BE, Computer Science Engineering', '1991 - 1995']"
