profile_id_dummy,education_institute,degree_list
60,Startup Leadership Program,"['Fellow, Entrepreneurship', '2010 - 2011']"
60,Motilal Nehru National Institute Of Technology,"['B.Tech, Civil Engg.', '2002 - 2006']"
60,Boys High School and College,['1989 - 2000']
