profile_id_dummy,education_institute,degree_list
88,Seattle University,"[""Master's Degree, Computer Software Engineering"", '1989 - 1992']"
88,Western Washington University,"[""Bachelor's Degree, Business Administration and Management, General"", '1980 - 1986']"
