profile_id_dummy,company,positions,durations
78,McLaren Strategic Ventures · Full-time,['Chief Technology Officer'],['Dec 2020 - Present · 2 yrs']
78,Cleareye.ai,['Co-Founder and Chief Product Officer'],"['Apr 2019 - Dec 2020 · 1 yr 9 mos', 'Irvine, CA']"
78,UST Global,"['Chief Architect', 'Practice Director - Microsoft Stratergy & Services']","['Dec 2008 - Mar 2019 · 10 yrs 4 mos', 'Apr 2008 - Dec 2009 · 1 yr 9 mos']"
78,H&R Block,['Account Architect (US Technology)'],['Aug 2004 - Apr 2007 · 2 yrs 9 mos']
78,US Technology,['Solutions Architect'],['Oct 2003 - Apr 2007 · 3 yrs 7 mos']
