profile_id_dummy,education_institute,degree_list
106,University of Illinois Urbana-Champaign,"['Ph.D. and M.S., Electrical and Computer Engineering', '1981 - 1984']"
106,"Indian Institute of Technology, Kharagpur","['B.Tech, Electronics Engineering', '1976 - 1981']"
106,Don Bosco High School,"['Indian School Certificate, Science', '1966 - 1975']"
