profile_id_dummy,company,positions,durations
89,Altius Institute for Biomedical Sciences,"['Chief Technology Officer', 'Chief Technology Officer']","['Greater Seattle Area', 'Oct 2017 - Present · 5 yrs 2 mos', 'Oct 2017 - Present · 5 yrs 2 mos']"
89,Atlas Networks,['Co-founder and Chairman'],"['Apr 2008 - Present · 14 yrs 8 mos', 'Greater Seattle Area']"
89,Washington Technology Solutions,['Chief Executive Officer (Director)'],"['Jul 2015 - Oct 2017 · 2 yrs 4 mos', 'Olympia Washington']"
89,State of Washington,['Chief Information Officer'],"['Jan 2013 - Oct 2017 · 4 yrs 10 mos', 'Olympia']"
89,PhotoRocket,"['Co-Founder, CEO, CTO and VP Technology']","['Sep 2010 - Jan 2012 · 1 yr 5 mos', '83 King St. Seattle']"
