profile_id_dummy,education_institute,degree_list
26,North Dakota State University,"['Master of Business Administration - MBA', '2013 - 2014']"
26,North Dakota State University,"['BS, Computer Science', '2010 - 2012']"
26,Ansal Institute of Technology,"['Advanced Diploma, Computer Science', '2008 - 2010']"
