profile_id_dummy,education_institute,degree_list
89,University of Puget Sound,"['BS, Computer Science, Math', '1983 - 1987']"
89,University of Otago,"['Non-Matriculating Student, Computer Science and Mathmatics', '1988 - 1988']"
