profile_id_dummy,education_institute,degree_list
83,Carnegie Mellon University,"['MS, Software Engineering', 'Aug 1993 - Dec 1994']"
83,University of Buenos Aires,"['Licenciado en Analisis de Sistemas', '1985 - 1989']"
