profile_id_dummy,education_institute,degree_list
99,"Indian Institute of Technology, Bombay",['Bachelor of Technology - BTech']
99,"Indian Institute of Management, Calcutta","['MBA, Computer Information Systems, Finance', '1996 - 1998']"
99,"Indian Institute of Technology, Bombay","['BTech, MEchanical Engg', 'Jun 1992 - May 1996']"
