profile_id_dummy,education_institute,degree_list
49,"Indian Institute of Management, Lucknow","['PGDM for Working Executives, Finance & Marketing', '2005 - 2008']"
49,Aligarh Muslim University,"['B.Tech, Electronics', '1997 - 2001']"
