profile_id_dummy,education_institute,degree_list
92,Carnegie Mellon University,['Master of Science in Information Technology (MSIT)']
92,University of Phoenix,['Master of Business Administration (MBA)']
92,University of Pittsburgh,"['Bachelor of Science, Information Science, Information Systems']"
