profile_id_dummy,education_institute,degree_list
57,Università degli Studi di Firenze,"['Economia e Commercio, Artificial Intelligence', '1992 - 1997']"
57,Università degli Studi di Firenze,"['Laurea, Economics', '1989 - 1997']"
