profile_id_dummy,company,positions,durations
114,Wipro Digital Operations and Platforms,"['Chief Technology Officer', 'Director Of Business Development']","['May 2019 - Present · 3 yrs 7 mos', 'Dallas-Fort Worth Metroplex', 'May 2016 - Apr 2019 · 3 yrs', 'Dallas/Fort Worth Area']"
114,North Texas Capital Investments · Self-employed,['Co-Founder and Chairman'],"['Mar 2016 - Present · 6 yrs 9 mos', 'Dallas/Fort Worth Area']"
114,NPower (nonprofit),['Board Member'],"['May 2014 - Apr 2016 · 2 yrs', 'dallas']"
114,Cognizant Technology Solutions,"['Senior Client Partner', 'PROGRAM MANAGER / BUSINESS ANALYST', 'PROJECT MANAGER']","['Feb 2007 - Apr 2016 · 9 yrs 3 mos', 'Dallas/Fort Worth Area', 'Feb 2004 - Jan 2007 · 3 yrs', 'May 2002 - Jan 2004 · 1 yr 9 mos']"
114,PLM Technology Inc. · Contract,['Advisor to CEO'],"['Jan 2015 - Sep 2015 · 9 mos', 'Dallas/Fort Worth Area']"
