profile_id_dummy,education_institute,degree_list
37,MITx Courses,"['MicroMasters, Logistics, Materials, and Supply Chain Management', '2018 - 2022']"
37,College of Southern Nevada,"['Computer Science, Computer Science', '2007 - 2009']"
37,Bonanza High School,['2001 - 2005']
