profile_id_dummy,company,positions,durations
81,ThoughtWorks,"['Technology Principal', 'Chief Technology Officer']","['Dec 1999 - Present · 23 yrs', 'Dec 1999 - Present · 23 yrs']"
81,Agile Alliance,['Chair'],['Sep 2012 - Jul 2021 · 8 yrs 11 mos']
81,Encompass U.S.,"['AI SIG, SIG Liason and BoD']",['1983 - 2001 · 18 yrs']
81,DECUS,"['AI SIG, SIG Liason and BoD']",['1983 - 2001 · 18 yrs']
81,Los Alamos National Laboratory,"['Post Doctoral Fellow', 'Post Doctoral Fellow']","['1992 - 1994 · 2 yrs', '1992 - 1994 · 2 yrs']"
