profile_id_dummy,education_institute,degree_list
14,University of Alabama at Birmingham,"['Doctor of Philosophy (PhD), Civil Engineering', '2011 - 2015']"
14,University of Alabama at Birmingham,"['MSME, Mech. Engineering', '2008 - 2011']"
14,University of Alabama at Birmingham,"['BSME, Mech. Engineering', '2003 - 2007']"
