profile_id_dummy,education_institute,degree_list
16,"Indian Institute of Management, Calcutta","['MBA, Finance and Management of Information Technology', '1998 - 2000']"
16,Delhi College of Engineering,"['Bachelor of Engineering, Electrical Engineering', '1994 - 1998']"
