profile_id_dummy,company,positions,durations
42,Teachers Federal Credit Union · Full-time,['Chief Technology Officer'],"['Feb 2020 - Present · 2 yrs 10 mos', 'Greater New York City Area']"
42,Farmers Insurance Group of Companies · Full-time,['Head of Digital Engineering'],"['Jan 2015 - Jan 2020 · 5 yrs 1 mo', 'Greater Los Angeles Area']"
42,American Express,['Director of Technologies'],"['Jul 2001 - Jan 2015 · 13 yrs 7 mos', 'Phoenix, Arizona Area']"
42,Compuware,['Sr. Consultant'],"['Aug 1997 - Jul 2001 · 4 yrs', 'Phoenix, Arizona Area']"
