profile_id_dummy,education_institute,degree_list
63,Cardiff University / Prifysgol Caerdydd,"['MBA, Masters in Business Administration', '2006 - 2008']"
63,Cardiff University / Prifysgol Caerdydd,"['Bachelor of Science (BSc), Economics', '2002 - 2005']"
