profile_id_dummy,education_institute,degree_list
30,Purdue University,"['Master of Science (MS), MIS & Statistics']"
30,University of Delaware,"['Post-grad Coursework, Computer Science']"
30,Georgetown University,"['Bachelor of Science (BS), Double Major: MIS, Computer Science Double Minor: Government, International Business']"
