profile_id_dummy,company,positions,durations
44,State of NY Metropolitan Transportation Authority · Full-time,['Chief Technology Officer'],"['Feb 2020 - Present · 2 yrs 10 mos', 'New York, New York, United States']"
44,NYU Tandon School of Engineering,['Adjunct Faculty'],"['Sep 2014 - Present · 8 yrs 3 mos', 'Greater New York City Area']"
44,Anti-Defamation League,['SVP Technology'],['Jun 2016 - Jan 2020 · 3 yrs 8 mos']
44,Safe Horizon,['Chief Information Officer'],"['Jun 2009 - Jun 2016 · 7 yrs 1 mo', 'Greater New York City Area']"
44,SUNY Levin Institute,['Chief Information Officer'],['Feb 2006 - Jun 2009 · 3 yrs 5 mos']
