profile_id_dummy,company,positions,durations
100,Johnson Controls · Full-time,['Chief Technology Officer'],"['May 2021 - Present · 1 yr 7 mos', 'Ann Arbor, Michigan, United States']"
100,TD Ameritrade,"['Chief Information Officer', 'Managing Director, Advanced Technology, Analytics, and Architecture']","['Ann Arbor, MI', 'Jan 2016 - Oct 2020 · 4 yrs 10 mos', 'Nov 2013 - Dec 2015 · 2 yrs 2 mos']"
100,Ford Motor Company,"['IT Chief Technology Officer', 'Director, Application Development', 'Director, Infrastructure Operations']","['Jul 2013 - Oct 2013 · 4 mos', 'Dearborn, MI', 'Apr 2009 - Jun 2013 · 4 yrs 3 mos', 'Apr 2006 - Apr 2009 · 3 yrs 1 mo']"
100,Headstrong,"['Practice Manager, Business Intelligence']",['1997 - 1999 · 2 yrs']
100,Ernst & Young,['Consultant'],['Aug 1995 - Jun 1997 · 1 yr 11 mos']
