profile_id_dummy,education_institute,degree_list
75,NYU Stern School of Business,"['MBA, Information Technology', '1988 - 1992']"
75,Fox School of Business at Temple University,"['BBA, Economics', '1981 - 1983']"
75,Stanford University,"[""Director's Consortium, Executive Education for Public Board Members"", '2016']"
