profile_id_dummy,education_institute,degree_list
22,Boston University,"['Master of Science, Computer Science', '2006 - 2009']"
22,University of Calgary,"['Bachelor of Science, Computer Science, Applied Mathematics, Applied Physics', '1994 - 2000']"
