profile_id_dummy,education_institute,degree_list
13,Carnegie Mellon University - Heinz College of Information Systems and Public Policy,"['Master of Science - MS, Management, Data Analytics and Information Technology', 'Aug 2021 - May 2023']"
13,"Daulat Ram College, Delhi University","['Bachelor of Arts (B.A.) Hons., Economics', '2012 - 2015']"
13,Harris School of Public Policy at the University of Chicago,"['Anubhav lecture Series', '2018 - 2018']"
