profile_id_dummy,education_institute,degree_list
126,Indian Institute of Management Bangalore,"['PGDM, Management', '2010 - 2012']"
126,Schulich School of Business - York University,"['Exchange Student, MBA', '2011 - 2012']"
126,"Indian Institute of Technology, Kharagpur","['Dual Degree (B.Tech + M.Tech), Electronics & Electrical Communication Engineering', '2005 - 2010']"
