profile_id_dummy,education_institute,degree_list
55,MIT Sloan School of Management,"['MBA, Strategy and Finance', 'Sep 2007 - Jun 2009']"
55,"Indian Institute of Technology, Kharagpur","['B-Tech, Electrical Engineering']"
