profile_id_dummy,education_institute,degree_list
133,"Indian Institute of Management, Lucknow","['Master of Business Administration (MBA), Finance and Strategy', '2013 - 2015']"
133,University of St.Gallen,"['International Study Programme, Business Administration and Management, General', '2014 - 2014']"
133,The Institute of Chartered Accountants of India,"['Chartered Accountant, Accounting and Finance', '2007 - 2011']"
