profile_id_dummy,education_institute,degree_list
7,Emory University - Goizueta Business School,"['Master of Business Administration - MBA, Strategy, Business Analysis (STEM)', '2020 - 2022']"
7,Savitribai Phule Pune University,"['Bachelor of Engineering (B.E.), Mechanical', '2008 - 2012']"
