profile_id_dummy,education_institute,degree_list
91,INSEAD,"['Master of Business Administration (MBA)', '2016 - 2017']"
91,Delhi College of Engineering,"['B.E, Electronics and Communication', '2007 - 2011']"
91,Birla Vidya Niketan,['2007']
