profile_id_dummy,education_institute,degree_list
122,Northwestern University - Kellogg School of Management,"['Master of Business Administration (MBA)', '2017 - 2019']"
122,The University of Texas at Austin,"[""Bachelor's Degree with Highest Honors, Chemical Engineering"", '2010 - 2014']"
122,International Baccalaureate,"['High School, International School of Beaverton', '2006 - 2010']"
