profile_id_dummy,education_institute,degree_list
147,Columbia University,"[""Master's Degree, Mechanical Engineering"", '2014 - 2015']"
147,University of Pennsylvania,"['Bachelor of Science (BS), Mechanical Engineering', '2010 - 2014']"
