profile_id_dummy,education_institute,degree_list
127,Indian School of Business,"['Master of Business Administration (MBA), Operations', '2014 - 2015']"
127,"Indian Institute of Technology, Kharagpur","['Bachelor of Technology (BTech) (Hons.) Instrumentation, Electrical, Electronics and Communications Engineering', '2005 - 2009']"
127,DPS Ranchi,['1993 - 2005']
