profile_id_dummy,education_institute,degree_list
135,Northwestern University - Kellogg School of Management,"['Master of Business Administration (M.B.A.)', '2015 - 2017']"
135,National University of Singapore,"['Bachelor of Engineering (Honors), Mechanical Engineering', '2007 - 2011']"
135,Technische Universität Berlin,"['Bachelor of Engineering (B.Eng.), Mechanical Engineering', '2010 - 2010']"
