profile_id_dummy,education_institute,degree_list
151,"Indian Institute of Management, Calcutta","['Master of Business Administration (M.B.A.), Finance and Strategy', '2014 - 2016']"
151,"Birla Institute of Technology and Science, Pilani","[""Engineer's Degree, Mechanical Engineering"", '2010 - 2014']"
151,St. Gregorios High School,"['Class 10, Basic sceiences, Maths , Social Sciences,English Literature', '1995 - 2008']"
