profile_id_dummy,company,positions,durations
40,JPMorgan Chase & Co. · Full-time,['Enterprise Content Management Consultant'],"['Sep 2017 - Aug 2022 · 5 yrs', 'Hyderabad Area, India']"
40,HSBC Software Development pvt ltd,['Senior Software Developer'],"['Jul 2011 - Aug 2017 · 6 yrs 2 mos', 'Hyderabad Area, India']"
