profile_id_dummy,education_institute,degree_list
66,University of Cambridge,"['Master of Philosophy (M.Phil.), Technology Policy']"
66,Massachusetts Institute of Technology,"['Master of Engineering (M.Eng.), Electrical Engineering and Computer Science']"
66,Massachusetts Institute of Technology,"['Bachelor of Science (B.S.), Electrical Engineering and Computer Science']"
