profile_id_dummy,education_institute,degree_list
118,XLRI Jamshedpur,"['Master of Business Administration (M.B.A.), Marketing and Finance', '2013 - 2015']"
118,EMLYON Business,"['M.Sc in Management, Marketing & Finance', '2014 - 2014']"
118,Indian Institute of Space Science and Technology,"['B.Tech, Aerospace engineering', '2007 - 2011']"
