profile_id_dummy,company,positions,durations
24,McKinsey & Company,"['Management Consultant', 'Senior Analytics Consultant']","['Aug 2020 - Present · 2 yrs 4 mos', 'Chicago, Illinois, United States', 'Jul 2017 - Jul 2020 · 3 yrs 1 mo', 'Asia Pacific and North America']"
24,Make A Difference,"['Regional Manager', 'City Manager']","['May 2016 - Apr 2019 · 3 yrs', 'Bangalore', 'May 2015 - Apr 2016 · 1 yr', 'Mangalore Area, India']"
24,Thorogood Associates · Full-time,['Business Intelligence and Analytics Consultant'],"['Jun 2016 - Jul 2017 · 1 yr 2 mos', 'Bangalore']"
24,Reliance · Full-time,['Intern'],"['May 2015 - Jul 2015 · 3 mos', 'Mumbai Area, India']"
24,Indian Oil Corporation Limited · Full-time,['Intern'],"['Dec 2014 · 1 mo', 'Mathura Area, India']"
