profile_id_dummy,education_institute,degree_list
77,The Wharton School,"['MBA, Marketing, Finance']"
77,Northwestern University,"['Bachelor of Arts - BA, Economics, Political Science']"
77,Yale University,"['Bachelor of Arts - BA, Economics, Political Science, Ethics']"
