profile_id_dummy,education_institute,degree_list
44,"Birla Institute of Technology and Science, Pilani","['Bachelor of Engineering (B.E.), Electrical and Electronics Engineering', '2011 - 2016']"
44,"Birla Institute of Technology and Science, Pilani","[""Master's degree, Economics"", '2011 - 2016']"
