profile_id_dummy,education_institute,degree_list
26,UNC Kenan-Flagler Business School,"['Master of Business Administration - MBA', '2019 - 2021']"
26,Jaypee Institute Of Information Technology,"[""Bachelor's degree, Computer Science and Engineering"", '2011 - 2015']"
26,Central Board of Secondary Education,"['High School (Tenth Grade board examination) , General']"
