profile_id_dummy,education_institute,degree_list
141,"Institute of Management Technology, Ghaziabad","['Master of Business Administration (M.B.A.), Marketing/ Finance', '2006 - 2008']"
141,Thapar Institute of Engineering & Technology,"['Bachelor’s Degree, Chemical Engineering', '1999 - 2003']"
