profile_id_dummy,education_institute,degree_list
63,Bangalore University,"['BE, Computer Science']"
63,"Birla Institute of Technology and Science, Pilani","['MS, Software systems']"
63,Stevens Institute of Technology,"['MBA, Technology Management']"
