profile_id_dummy,education_institute,degree_list
14,Yeshiva University,"['Master of Science - MS, Biotechnology Management & Entrepreneurship', 'Jan 2021 - Aug 2022']"
14,Jaypee University of Information Technology,"[""Bachelor's degree, Biotechnology"", '2014 - 2018']"
14,Laureate Public School,"['CBSE 12, Biological and Biomedical Sciences', 'Mar 2013 - Mar 2014']"
