profile_id_dummy,education_institute,degree_list
120,"Indian Institute of Technology, Delhi","['Bachelor of Technology (B.Tech) and Master of Technology (M.Tech), Chemical Engineering', '2008 - 2013']"
120,"Indian Institute of Technology, Delhi","['Minor Degree in Business Management, Business Administration and Management, General', '2008 - 2013']"
120,Delhi Public School - R. K. Puram,['1996 - 2008']
