profile_id_dummy,education_institute,degree_list
17,Indian School of Business,"['Master of Business Administration (MBA)', '2017 - 2018']"
17,Indian Military Academy,"['Post graduate Diploma, Military and Strategic Leadership', '2013 - 2014']"
17,Maharaja Agrasen Institute Of Technology,"['Bachelor of Technology (B.Tech.), Computer Science', '2008 - 2012']"
