profile_id_dummy,education_institute,degree_list
24,Northwestern University - Kellogg School of Management,"['Master of Business Administration - MBA', 'Jun 2022 - Jun 2023']"
24,"National Institute of Technology Karnataka,Surathkal","['Bachelor of Technology (BTech), Chemical Engineering', '2012 - 2016']"
24,Kalka Public School (Fiitjee Pinnacle),"['High School, Science', '2010 - 2012']"
