profile_id_dummy,education_institute,degree_list
93,Indian Institute of Management Ahmedabad,"['Post Graduate Program in Management, Business Administration and Management, General', '2010 - 2012']"
93,Schulich School of Business - York University,"['Master of Business Administration (M.B.A.), Business Administration and Management, General', '2011 - 2011']"
93,"Indian Institute of Technology, Delhi","['Bachelor of Technology (B.Tech.), Civil Engineering', '2006 - 2010']"
