profile_id_dummy,education_institute,degree_list
75,"Indian Institute of Management, Calcutta","['MBA, Finance, IT, Strategy', '1998 - 2000']"
75,"Indian Institute of Technology, Madras","['BTech, Electronics and Communication', '1994 - 1998']"
