profile_id_dummy,company,positions,durations
93,McKinsey & Company,"['Partner', 'Associate Partner', 'Engagement Manager']","['Nov 2021 - Present · 1 yr 1 mo', 'Jul 2018 - Nov 2021 · 3 yrs 5 mos', 'Bengaluru, Karnataka, India', 'Jan 2016 - Jun 2018 · 2 yrs 6 mos', 'Bangalore Area, India']"
93,UBS Investment Bank,['Summer Associate'],"['Apr 2011 - May 2011 · 2 mos', 'Hong Kong']"
93,University of Kansas,['Summer Researcher'],"['May 2008 - Jul 2008 · 3 mos', 'Lawrence, Kansas Area']"
