profile_id_dummy,education_institute,degree_list
8,National University of Singapore,"['Master of Business Administration - MBA, Strategy and Organization & Consulting', '2020 - 2022']"
8,Symbiosis Centre for Management Studies- Pune,"['Bachelor’s Degree, BBA in Finance and Accounts', '2012 - 2015']"
8,Lourdes Convent High School,"['Business/Commerce, General', '2001 - 2012']"
