profile_id_dummy,education_institute,degree_list
82,The Wharton School,"['MBA', '2005 - 2007']"
82,The Wharton School,"['Master of Business Administration (MBA)', '2005 - 2007']"
82,"Indian Institute of Technology, Kharagpur","['B.Tech', '1995 - 1999']"
