profile_id_dummy,education_institute,degree_list
95,Columbia Business School,"['Master of Business Administration (MBA)', '2018']"
95,Columbia Law School,"['Doctor of Law (JD)', '2018']"
95,Georgetown University,"[""Bachelor's degree, Government and History"", '2009']"
