profile_id_dummy,education_institute,degree_list
159,Indian Institute of Management Bangalore,"['Master of Business Administration (MBA)', '2012 - 2014']"
159,EBS Universität für Wirtschaft und Recht,"['Student Exchange', '2013 - 2013']"
159,"Indian Institute of Technology, Delhi","['Bachelor of Technology (B.Tech.), Mechanical Engineering', '2008 - 2012']"
