profile_id_dummy,education_institute,degree_list
28,Indian Institute of Management Bangalore,"['Post Graduate Diploma in Management (equivalent to MBA), Strategy and marketing', '2008 - 2010']"
28,Massachusetts Institute of Technology,"['Executive Program, Digital Marketing Analytics', '2020 - 2020']"
28,HEC Paris,"['Exchange term, Strategy', '2009 - 2009']"
