profile_id_dummy,education_institute,degree_list
90,Indian Institute of Management Ahmedabad,"['Master of Business Administration (MBA), Finance, General', '1989 - 1991']"
90,St. Xavier's College,"['Bachelor of Arts (B.A.), Economics', '1984 - May 1989']"
