profile_id_dummy,education_institute,degree_list
16,Shri Ram College of Commerce,"['Bachelor of Commerce with Honours (B.Com Hons), Business/Commerce, General', '2015 - 2018']"
16,The London School of Economics and Political Science (LSE),"['Summer School, Asset Markets and Corporate Finance', '2016 - 2016']"
16,Delhi Public School - R. K. Puram,"['Business/Commerce, General', '2003 - 2015']"
