profile_id_dummy,education_institute,degree_list
25,University of Rochester,"['Master of Science - MS, Technical Entrepreneurship And Management', 'Aug 2021 - Dec 2022']"
25,Ecole Centrale de Marseille,"['Master of Engineering - MEng, General Engineering', 'Sep 2019 - May 2021']"
25,Lycée Masséna,"['Preparatory class to the Grandes Écoles (CPGE), MPSI-MP', 'Sep 2017 - Jul 2019']"
